,title,label,label_score,len_title
7699,"Dituding Aji Mumpung, Barbie Kumalasari Ngaku Makin Viral Berkat Doa Galih Ginanjar",clickbait,1,12
1002,"Luar Biasa, Ini Manfaat Air Cucian Beras Untuk Rambut",clickbait,1,9
6603,Anies Baswedan Cabut Kasasi Pembebasan Lahan Sodetan Ciliwung,non-clickbait,0,8
2496,"Kabut Asap Makin Pekat, Sekolah di Jambi Diliburkan",non-clickbait,0,8
6078,Peneliti CIPS: Produksi Kakao dan Kopi Indonesia Turun,non-clickbait,0,8
732,"Mahasiswa Demo di Uncen, Polisi Blokade Jalan Abepura Jayapura",non-clickbait,0,9
2901,Huawei Umumkan Jadwal Rilis EMUI 10 Berbasis Android 10,non-clickbait,0,9
565,Polisi Amankan Pelajar yang Hendak Demonstrasi di Makassar,non-clickbait,0,8
6718,"Kebakaran di Tangerang, Gudang Alfamidi Ludes Dilalap Api",non-clickbait,0,8
1230,"Kasus Bullying di Pontianak, Astrid Tiar: Jangan Salahkan Anak Langsung",non-clickbait,0,10
3770,"Pendukung Jokowi Ngaku Diculik di Masjid, Ini Bantahan Pihak DKM",clickbait,1,10
5676,"Tertibkan Wajib Pajak, Pemkot Makassar Pasang Alat Rekam Online",non-clickbait,0,9
1590,10 Persiapan Penting Sebelum Masuk Area JICOMFEST 2019,clickbait,1,8
7206,"Setuju soal Kontrak Politik, Fahri Hamzah: Agar KPK Taat",non-clickbait,0,9
2954,Perjalanan 30 Kandidat Memperebutkan Posisi Rektor ITB,clickbait,1,7
1817,"Viral Video Polisi Razia Mertua Sendiri saat Operasi Patuh, Ini Penjelasan Kasatlantas Polres Bojonegoro",clickbait,1,14
2787,PPATK Larang Pegawai Rapat di Hotel,non-clickbait,0,6
2913,"Viral, Video Persahabatan BJ Habibie dan Xanana Gusmao Bikin Warganet Terharu",clickbait,1,11
880,Ini Pengakuan Kim Kardashian Mengenai Psalm West,clickbait,1,7
5835,Bea Cukai Dumai Amankan Ribuan Ekor Belangkas Mati dalam Boks Fiber,non-clickbait,0,11
3405,"KRL di Hong Kong Keluar Rel, 500 Penumpang Dievakuasi dan 8 Terluka",non-clickbait,0,12
6517,"Lekas Sahkan UU, Pengamat: DPR Sarat Kepentingan, Menipu Rakyat",non-clickbait,0,9
4323,Mufidah Jusuf Kalla Buka Rakernas Dekranas 2019,non-clickbait,0,7
448,Wartawan Korban Pemukulan Aparat di Makassar Lapor ke Propam Polda Sulsel,non-clickbait,0,11
2254,"Anita Wahid Memahami Langkah KPK Serahkan Mandat ke Presiden, tapi...",clickbait,1,10
331,"Kasus Jasmas di Surabaya, Anggota DPRD Minta Penyidikan yang Objektif",non-clickbait,0,10
6984,Pencernaan Anak Pengaruhi Mood dan Perkembangan Kognitifnya,non-clickbait,0,7
3066,"Makan Buah Apel Setiap Hari, Hal Ajaib Ini Bakal Terjadi pada Tubuhmu!",clickbait,1,12
30,Kocak! Maling di Rumah Mewah Jakut Terekam CCTV Bingung Cari Jalan Kabur,clickbait,1,12
2887,10 Pemain Tercepat di Liga Inggris Versi FIFA 20,clickbait,1,9
5628,Pertamina EP Aktif Tanggulangi Darurat Karhutla di Wilayah Kerjanya,non-clickbait,0,9
1882,"Melemah, Ini Kurs Rupiah di 6 Bank Besar",clickbait,1,8
426,Pelajar di Makassar yang Diamankan Saat Ingin Demo Masih di Polda,non-clickbait,0,11
1510,"12 Artis Ini Pernah Jadi Anggota Paskibra, Siapa Saja Mereka?",clickbait,1,10
2184,Pordasi DKI Jakarta Resmikan Kepengurusan Periode 2019-2023,non-clickbait,0,7
2748,"Lobster Super Langka Ditemukan, Begini Penampakannya",clickbait,1,6
2321,Wali Kota Jakarta Timur Sebut Trotoar di Median Jalan Kalimalang Perlu Dikaji,non-clickbait,0,12
3850,"Istri Pakai Handuk di Jalan, Ditarik Suami, Warga Dapat Tontonan Gratis...",clickbait,1,11
7127,Napi Kasus Sabu Keluar Malam Hari Aniaya Janda Muda yang Merupakan Mantan Istrinya,clickbait,1,13
6111,"Subsidi Listrik Pelanggan 900 VA Akan Dicabut, PLN Tunggu Siapa?",clickbait,1,10
8605,Gebby Vesta Ungkap Biaya Operasi Kelamin Hingga Soal Ibadah Salat Usai Akui Jadi Transgender,clickbait,1,14
4966,Anwar Ibrahim Berharap Duduki Jabatan PM Malaysia Tahun Depan,non-clickbait,0,9
7278,"Kisah Pengusaha yang Sukses Setelah Pertaruhkan Bisnisnya Demi Pedang Rp 3,2 Miliar",clickbait,1,12
7020,AJI: Jokowi Jangan Ikut Mengebiri Lewat Revisi UU KPK,non-clickbait,0,9
8124,"Suho EXO Pose Unyu Bareng Sehun Sambil Pamer Kaus, Ternyata untuk Ini",clickbait,1,12
989,"Legenda Musik Indonesia, Ini 5 Fakta Tentang Chrisye",clickbait,1,8
2404,Alasan Shandy Aulia Matikan Kolom Komentar Foto Kehamilannya di IG,clickbait,1,10
2920,"Kesal dengan Kondisi Klub, Presiden Napoli Tantang Ingin Beli AC Milan",clickbait,1,11
151,Tim Pelajar DKI Raih Juara Dua di Olimpiade Metropolis Moskow,non-clickbait,0,10
8387,Ku Hye Sun Gugat Balik dan Gertak Ahn Jae Hyun dengan Foto Bukti Perselingkuhan,clickbait,1,14
2492,Pemerintah Masih Batasi Orang Asing Masuk Papua dan Papua Barat,non-clickbait,0,10
5780,"Jadi Warga Kehormatan UNP, Indra Catri Sampaikan Orasi Ilmiah tentang Guru",non-clickbait,0,11
8017,"BLACKPINK Selalu Kenakan Kostum Keren di 'Gayo Daejun', Mana yang Terbaik?",clickbait,1,11
3443,Menteri Susi Request ke Presiden Jokowi Satgas 115 Tak Dibubarkan,non-clickbait,0,10
2691,Thiago Silva Sebut Neymar Bakal Tetap Jadi Andalan PSG,clickbait,1,9
6300,Aktivis Akademisi Tolak Revisi UU KPK Mengaku Diserang Hacker,non-clickbait,0,9
8011,"Dikira Polos, Roger Danuarta Kepergok Cium Bibir Cut Meyriska di Jalanan Thailand",clickbait,1,12
2073,Kemendag : Daging Impor Wajib Penuhi Persyaratan Halal,non-clickbait,0,8
1469,"Pasca AVENGERS ENDGAME, Petinggi Marvel Studios Sudah Kantongi Nama untuk Fase 4",clickbait,1,12
6747,"Ditinjau Basuki, Operasional Tol Cikampek Elevated Maju Sebulan",non-clickbait,0,8
3937,"""Pak Kapolri, Anggota Bapak Nggak Mampu Tangkap Bos Judi Ationg!""",clickbait,1,10
871,Edukasi Pemenuhan Gizi yang Tepat untuk Segala Kalangan,non-clickbait,0,8
8236,"7 Potret Aksi Keren Awkarin Saat Demo Mahasiswa, Beri Nasi Kotak Hingga Bersihkan Sampah",clickbait,1,14
6912,Pasangan Takut Menikah? Kenali Ciri Gamophobia,clickbait,1,6
6172,"Bantah Impor Tekstil Melonjak, Kemenperin: Turun Jadi US$ 4,07 M",non-clickbait,0,10
3747,Timnas Indonesia U-16 Unggul 1-0 atas Filipina di Babak Pertama,non-clickbait,0,10
6014,Otoritarianisme dan Demokrasi Prosedural,non-clickbait,0,4
1784,"Armand Maulana Jadi Juri Anaknya di The Voice | Dipenjara, Santunan Ahmad Dhani Terhenti?",clickbait,1,14
8108,"Berbeda Dengan Orang Dewasa, Berikut 8 Cara Mendeteksi Gejala Malaria Pada Anak",clickbait,1,12
7302,"Mau Selfie Bareng Monyet di Monkey Forest Ubud, Ini Triknya",clickbait,1,10
5503,IMAC Resmi Hadir Sebagai Badan Mediasi Independen,non-clickbait,0,7
986,Ini Alasan Buah Pisang Sangat Baik Dimakan Penderita Asam Urat,clickbait,1,10
533,Upaya Gencarkan Wisata Kepulauan Seribu Diapresiasi,non-clickbait,0,6
7126,Sidang Praperadilan Kivlan Zen Soal Penyitaan Ponsel dan Mobil Tetap Berjalan di PN Jakarta Selatan,non-clickbait,0,15
7961,"Sudah Lepas Status Duda, Glenn Fredly Sebut Hari Ulang Tahunnya Sebagai 'New Season'",clickbait,1,13
2489,"Metro Sepekan: Cerita Kecelakaan Tol Cipularang, Siapa Wanita Berbaju Putih?",clickbait,1,10
1659,Ini Anggota Pansus Pemindahan Ibu Kota Bentukan DPR,clickbait,1,8
4659,BTPN: Penurunan BI Rate Positif Turunkan Beban Bunga,non-clickbait,0,8
8137,"Mualaf, Sikap Giovanni L. Tobing Ajak Anak Lakukan Ini Banjir Pujian",clickbait,1,11
1280,"Barbie Kumalasari Akui Punya Suara Jazzy, Cuma Bisa Dinikmati yang Bermusikalitas!",clickbait,1,11
554,Polisi Pulangkan 56 Mahasiswa Karawang yang Sempat Ikut Demo di DPR,non-clickbait,0,11
1508,"Ruben Onsu Ulang Tahun, Ini 16 Transformasinya dari Tembem Abis - Segar Awet Muda",clickbait,1,14
2559,Kemkominfo Buka Blokir Internet di Mimika dan Jayawijaya,non-clickbait,0,8
1407,"7 Artis Indonesia Ini Rayakan Waisak, Siapa Saja?",clickbait,1,8
6242,Ini Alasan Oktober Saat yang Tepat ke Papua Barat,clickbait,1,9
4840,"Investasi Melambat, Jokowi Minta BKPM Marahi Para Menteri",non-clickbait,0,8
3866,Dua Penampakan di Google Maps ini Bikin Warganet Ketakutan,clickbait,1,9
3642,"Hari Ini, IHSG Berpotensi Kembali Menguat ke Level 6.400   ",non-clickbait,0,9
2112,Saksi Sebut Jefri Nichol Diberi Ganja oleh Temannya,non-clickbait,0,8
6407,"Bela Veronica Koman, Advokat Papua: Pengacara Kok Jadi Tersangka",non-clickbait,0,9
1160,"Foto Jihyo TWICE Sering Datangi Rumah Kang Daniel, Sudah 7 Bulan Pacaran?",clickbait,1,12
7681,"Demonstran di DPR Bawa Kuburan, Singgung Kematian Mahasiswa Kendari",non-clickbait,0,9
6423,Pengusaha Sebut 4 Nama Ini Cocok Mengisi Kabinet Jokowi Jilid 2,clickbait,1,11
4080,Anis Mata dan Fahri Hamzah akan Gabung Partai Gelora,non-clickbait,0,9
4246,Peserta Mandiri Penyebab Defisit? Ini Kata BPJS Kesehatan,clickbait,1,8
7722,Boy William Rayakan Ulang Tahun Mendiang Adik Lewat Postingan Mengharukan Ini,clickbait,1,11
187,"Hari Asyura, Pemkot Makassar Rilis Edaran Antisipasi Penyebaran Syiah",non-clickbait,0,9
217,KPU Ungkap Kendala 18 KPU Daerah Usulkan NPHD Pilkada,non-clickbait,0,9
3597,"India Bikin Kompetisi Kentut Terpanjang dan Terkeras, Mau Ikutan?",clickbait,1,9
3941,"Innalillahi... Bu Ani Meninggal Dunia, Semoga Husnul Khotimah...",clickbait,1,8
3299,"Jelang HUT Ke-74 TNI, Panglima Ziarah ke Makam Soekarno",non-clickbait,0,9
8208,"Petugas Ambulans DKI Cidera, Anies Baswedan Akan Bawa Ke Jalur Hukum?",clickbait,1,11
7087,Kadin: Revisi UU Pertanahan Membuat Pengusaha Risau,non-clickbait,0,7
6634,"Semester I 2019, RI Tak Lagi Pimpin Penjualan Mobil di ASEAN",non-clickbait,0,11
3800,"Ikut Demo, Anak STM Dimarahi Emak, ""Nggak kasih ampun kalau yang begini!""",clickbait,1,12
574,"Pengesahan RUU P-KS Ditunda, Komisi VIII DPR: RKUHP Jadi Rujukan",non-clickbait,0,10
8450,"Prilly Latuconsina Pernah Kerasukan Saat Syuting 'Danur 3: Sunyaruri', Akui Malah Ketagihan ",clickbait,1,12
2909,Tanya Tekno: Apa Bisa Pasang Dongle dan Perangkat Beda Frekuensi?,clickbait,1,10
2327,Ribuan Mobil Mewah dan Moge di Jakarta Menunggak Pajak,non-clickbait,0,9
3076,Listrik Rumah Sering Padam? Mungkin Ini Penyebabnya,clickbait,1,7
5319,Pecinta Modifikasi Virtual Ikut Genio Artwork Competition,non-clickbait,0,7
8515,Selvi Kitty Ngakak Sadis Saat Barbie Kumalasari 'Diskakmat' Bohong dan Halu Demi Terkenal,clickbait,1,13
6265,"BJ Habibie Punya Riwayat Kesehatan Lemah Jantung, Apa Itu?",clickbait,1,9
7936,Lee Hongki F.T. Island Disambangi Kim Soo Hyun dan Park Shin Hye Sebelum Wamil Hari Ini,clickbait,1,16
6661,"Buwas Ancam Bongkar Modus BPNT, Bagaimana Sistem Penyalurannya?",clickbait,1,8
53,Penyelundupan 19.253 Benih Lobster Tujuan Singapura Digagalkan di Makassar,non-clickbait,0,9
3870,"Beginilah Kondisi Iwan, Pria Gangguan Jiwa Karena Kecanduan Game Hape",clickbait,1,10
1968,Hamka Hamzah Kutuk Pelemparan Batu Bus Persib dan Dorong Pelaku Dicari,non-clickbait,0,11
4413,Dovizioso Targetkan Naik Podium di GP Misano,non-clickbait,0,7
1327,"Sinopsis Drama W Episode 2, Transisi dari Dunia Nyata ke Komik",non-clickbait,0,11
5271,"Serahkan Formulir Balon Wali Kota, Sekda Tangsel Tak Izin Airin",non-clickbait,0,10
7157,"Mantan Gubernur Aceh Abdullah Puteh Divonis 1,5 Tahun Penjara Terkait Kasus Penipuan",non-clickbait,0,12
6696,Pemutusan Serat Optik di Cikini Juga Ganggu Jaringan Telepon,non-clickbait,0,9
7930,"Meriahkan Super K-Pop Festival, Kocaknya Kevin The Boyz Sapa Fans Pakai Kata 'Seyeng'",clickbait,1,13
3774,Gubernur Sumbar : Kita Harus Bantu Pulangkan Seluruh Orang Minang Dari Papua,non-clickbait,0,12
6217,"Kalahkan Argentina, Spanyol Juara Piala Dunia Basket FIBA 2019",non-clickbait,0,9
4116,"Perang Dagang, Ekspor Taiwan Tumbuh",non-clickbait,0,5
6746,"Mana yang Benar, Susi Susanti atau Susy Susanti? Simak Ceritanya",clickbait,1,10
6872,"Asap Masuk Negeri Jiran, Malaysia Tawarkan Pemadaman Karhutla",non-clickbait,0,8
563,"5 Pengedar Narkoba Jaringan Lapas Bandung Dibekuk, Satu Ibu Rumah Tangga",non-clickbait,0,11
6800,"Kualifikasi Sepatu Roda PON 2020 Digelar di Cikarang, Bekasi",non-clickbait,0,9
507,"Gletser Mont Blanc Berisiko Runtuh, Warga Dusun Alpine Italia Dievakuasi",non-clickbait,0,10
8122,"Soobin TXT Berpose Bak Model, Pinggang Ramping Jadi Sorotan",clickbait,1,9
4489,Himpuh: Hapus Visa Progesif Cara Saudi Komersilkan Ka'bah?,clickbait,1,8
8498,"Netizen Beri Dukungan Untuk Ibunda, Kiki Farrel Kok Ngamuk?",clickbait,1,9
791,Bupati Anas Cek Kesiapan Jelang Tour de Banyuwangi Ijen,non-clickbait,0,9
7142,Klarifikasi KPAI soal Polemik Eksploitasi Anak dalam Audisi Djarum Beasiswa Bulu Tangkis,non-clickbait,0,12
7418,"Kemenhub Bakal Operasikan Moda Transportasi Massal Modern di Ibu Kota Baru, Ini Namanya",clickbait,1,13
467,Fahri Minta Penolak UU KPK Bersikap Jantan: Tunjukkan Kajiannya!,non-clickbait,0,9
3482,"Keren, Ini Cara Milenial Selamatkan Ekosistem Mangrove",clickbait,1,7
5751,Sri Mulyani Ingin Masyarakat Menengah Mendapat Pembiayaan Rumah Murah,non-clickbait,0,9
2124,"Beasiswa S2 di Inggris ""Vice-Chancellor's International"" Buka 200 Kuota Peserta",non-clickbait,0,10
7033,"Jenguk BJ Habibie, SBY Batal Buka Pertemuan Fraksi Demokrat",non-clickbait,0,9
3756,"Jika McMenemy Diganti, Teco atau RD yang Layak Tangani Timnas Indonesia?",clickbait,1,11
3719,"Akibat Kabut Asap, Menhub Bocorkan Kerugian Maskapai Penerbangan",non-clickbait,0,8
3888,Anda Penikmat Kopi Susu? Ini Bahaya yang Mengintai...,clickbait,1,8
100,Pesan KPK ke Jokowi: Pembangunan Tak Tercapai Jika Masih Digerogoti Korupsi,non-clickbait,0,11
8442,"Larang Maia Hamil Lagi, Sifat Asli Irwan 'Bos Tajir' Sebagai Suami dan Ayah Tiri Terkuak",clickbait,1,15
3303,"Xiaomi Mi 9 Lite Meluncur 16 September, Intip Spesifikasinya",clickbait,1,9
7859,"Twice Buktikan Eksistensi sebagai Girl Grup Nomor Satu Lewat 'Feel Special', Raih Prestasi Ini",clickbait,1,14
4453,Guru Pelajaran Agama Islam di Aceh Adu Keterampilan dan Seni,non-clickbait,0,10
5011,Oknum Polisi Tepergok Bawa 3 Kg Sabu di Jalan Lintas Sumatera,non-clickbait,0,11
4939,BKPM Sebutkan Lima Keluhan Investor kepada Indonesia,clickbait,1,7
3240,Miss V Sering Sakit saat Bercinta? Ini 5 Posisi Paling Tepat,clickbait,1,11
6509,Dokter Ungkap Bagian Tubuh yang Pas untuk Ukur Tekanan Darah,clickbait,1,10
6372,"Revisi UU KPK, Pimpinan KPK Sebut Yasonna Laoly Ingkar Janji",non-clickbait,0,10
6930,"Riau Belum Butuh Bantuan DKI, Anies: Diarahkan Ke Kalimantan",non-clickbait,0,9
2893,"Dituduh Korupsi, Agen Kiper Real Madrid Ditangkap",clickbait,1,7
3739,3 Alasan Liga Eropa Penting bagi Manchester United,clickbait,1,8
7256,"Ria Irawan & 3 Seleb Ini Tak Gengsi Pakai BPJS untuk Berobat di Rumah Sakit, Siapa Saja Mereka?",clickbait,1,18
129,Jaksa KPK Minta MA Tolak PK Novanto,non-clickbait,0,7
6866,"Bersiap Lawan Arema FC, Borneo FC Menang 10-0 Dalam Uji Coba",non-clickbait,0,11
8378,Akdong Musician Beberkan Cerita Unik di Balik Pembuatan Album Comeback 'Sailing',clickbait,1,11
8121,Jin BTS Jadi Bahan Gosip Gara-Gara Chat dengan Bosnya Mendadak Viral Lagi,clickbait,1,12
3272,"Tasya Farasya Unggah Kamar Mewahnya, Netizen: Inikah Kamar Princess Jasmine?",clickbait,1,10
47,Akademisi dan Mahasiswa Unair Tolak Revisi UU KPK,non-clickbait,0,8
7590,10 Wisata Negeri di Atas Awan yang Cocok Dikunjungi saat Liburan Akhir Pekan,clickbait,1,13
5335,Perlakuan Istimewa Sarri pada Ronaldo,clickbait,1,5
4391,Dubes Australia: Habibie Berani dalam Transisi Demokrasi RI,non-clickbait,0,8
3280,6 Zodiak yang Bikin Orang Lain Baper hingga Terjebak ,clickbait,1,9
1856,"Uu Ruzhanul Disebut DPRD Hanya Ban Serep, Ini Tanggapan Ridwan Kamil",clickbait,1,11
2012,"Sempat Viral, Ini Plus Minus Toyota Calya dan Daihatsu Sigra",clickbait,1,10
4181,"Trump: Pembicaraan dengan Taliban Telah ""Mati""",non-clickbait,0,6
7335,"VIRAL Video Dewasa di Sumedang, Masing-masing Pemeran Diduga Miliki Pasangan Sah",clickbait,1,11
1286,Okie Agustina Mantan Istri Pasha Ungu Diperiksa Polisi Selama 8 Jam,non-clickbait,0,11
7646,"Taemin, Baekhyun dan Kai Debut Bareng Junior di SuperM, Tertekan tapi Senang",clickbait,1,12
5501,"RUU KUHP Ditunda, Ketua DPR Berharap Bisa Turunkan Tensi Politik",non-clickbait,0,10
67,"Kasus Penyerangan Ditutup, Pemotor Naik Trotoar Tetap Ditilang",non-clickbait,0,8
769,Ini Rekayasa Lalin di Sekitar Lokasi Aksi 'Gejayan Memanggil',clickbait,1,9
1322,"Pemutaran Perdana Film Pemenang Short Film Pitching Project 2018, BANGKIS dan LASAGNA",non-clickbait,0,12
7041,Gerakan 1000 Startup Indonesia Targetkan Valuasi Bisnis USD 10 M,non-clickbait,0,10
470,"Kasus Suap Antar-BUMN, KPK Kembali Panggil Presdir AP II",non-clickbait,0,9
4130,"Kemarau, Situ Ciburuy Menyusut Jadi 1 Meter",non-clickbait,0,7
3771,"Sebentar Lagi, Minyak Curah Dilarang, Warga Harus Beli Minyak Kemasan",clickbait,1,10
2667,Fakta-Fakta Kecelakaan Nganjuk yang Telan Korban Jiwa,clickbait,1,7
4067,Trump: Tensi India-Pakistan Mulai Reda ,non-clickbait,0,5
7747,Begini Komentar Demokrat Soal Momen Salaman Megawati-AHY yang Canggung,clickbait,1,9
105,"Poyuono: Jelas, Pemerintah-DPR Revisi UU KPK Agar Mudah Rampok Uang Negara",non-clickbait,0,11
4146,Permukiman Bantaran Ciliwung Bogor Jadi Pilot Project Kota Tanpa Kumuh,non-clickbait,0,10
5356,Anggota Parlemen Jerman 'Usir' Tentara AS,non-clickbait,0,6
5193,"Jangan Pernah Menjadi Cristiano Ronaldo, Membosankan!",clickbait,1,6
8466,"Kocak, Intip Kreativitas Warga Manfaatkan Jalan Tol yang Ditutup Akibat Demo",clickbait,1,11
235,3 Orang Tewas dalam Drama Penembakan Keluarga di Belanda,non-clickbait,0,9
8533,"YouTuber Nomor Satu, Ini Reaksi Atta Halilintar Saat Diminta Kirim 19 Juta Subscriber Untuk Demo DPR",clickbait,1,16
7912,Pesta Salju Buatan di Gangnam untuk Ulang Tahun Jimin BTS Tuai Pro Kontra,clickbait,1,13
5174,"Cukai Rokok Naik 23%, Indonesia Rentan Rokok Ilegal",non-clickbait,0,8
1541,"Barbie Kumalasari & Galih Ginanjar Dikabarkan Pisah, Begini Klarifikasi Indra Tarigan",clickbait,1,11
3912,Bule Asal Swedia Ini Ngaku Simpan Rp800 Triliun di Bank Mandiri,clickbait,1,11
550,"Gotong Keranda, Massa Mahasiswa Kudus Bergerak dari Alun-alun ke DPRD",non-clickbait,0,10
4534,Defenxor Rilis SIEM Open Source Ramah Kantong,non-clickbait,0,7
5793,Penggabungan Produksi SKM-SPM Diyakini Ciptakan Persaingan Sehat,non-clickbait,0,7
2595,"Kecelakaan Beruntun di Tol Cipularang, Satu Truk Terbakar",non-clickbait,0,8
144,"Buka Luwur Sunan Kudus, Ribuan Paket Nasi Berkat Dibagikan",non-clickbait,0,9
5956,"APVI: Korban VAPE Disebabkan HC Oil, Bukan Liquid Legal",non-clickbait,0,9
2498,"100 Hari Ani Yudhoyono Berpulang, Ini Kenangan SBY Akan Sosok Memo",clickbait,1,11
3580,Bos Disney Cabut dari Direksi Apple,non-clickbait,0,6
2861,"Ketemu Marshanda, Raffi Ahmad Dibuat Salah Tingkah",clickbait,1,7
5343,Performa Pembalap Toro Rosso Terbaik di Latihan Bebas GP Meksiko,non-clickbait,0,10
8572,Jungkook BTS Perdana Muncul di Depan Publik Pasca Isu Kencani Seniman Tato,clickbait,1,12
5914,Sembilan Tanda Perusahaan Akan Alami Kebangkrutan,clickbait,1,6
4525,"Makin Tua Makin Gemuk, Kenapa Ya?",clickbait,1,6
7099,"Seorang Wanita Gantung Diri Setelah Cekcok dengan Suami soal Foto Pelukan, Tulis Pesan Terakhir",clickbait,1,14
6535,"Ancaman Krisis Keuangan, Perbankan Atur Ulang Penyaluran Kredit",non-clickbait,0,8
4992,Susunan Pemain Liverpool vs Newcastle,non-clickbait,0,5
6598,"Arab Saudi Yakin Iran Penyerang 2 Fasilitas Minyak, Ini Buktinya",clickbait,1,10
7672,"Biasa Dipuji Cantik, Bella Hadid Mendadak Disebut Ganteng Gara-Gara Tampil Seperti Ini",clickbait,1,12
3398,"Rayakan Hari Jadi, Komunitas Bikers Brotherhood 1% MC Angkat Ketenaran Kemayoran",non-clickbait,0,11
7594,Joaquin Phoenix dan Robert De Niro Ternyata Tak Saling Bicara di Lokasi Syuting 'Joker',clickbait,1,14
5819,BPOM Akan Perkuat Pengawasan di Wilayah Perbatasan,non-clickbait,0,7
8309,Lucinta Luna Ucap Bismillah Isyaratkan Siap Jujur Umumkan Jenis Kelamin Asli?,clickbait,1,11
2857,Cerita Ruben Onsu Antar Jemput Anak Sekolah,clickbait,1,7
2708,Ramos Sebut Bek Liverpool Lebih Pantas Menangkan Ballon d'Or ketimbang Cristiano Ronaldo,clickbait,1,12
5347,Dandim 0420/Sarko Berikan Materi Wasbang di Lokasi Persami,non-clickbait,0,8
8145,"BLACKPINK Tanpa Rose Ketemu Shawn Mendes, Dandanan Jennie Paling Disorot",clickbait,1,10
1503,"Ini Bukti Sehun EXO Sosok Religius, Tak Banyak yang Tahu",clickbait,1,10
8127,"Promotor Rilis Pricelist Tiket Konser EXO 'EXplOration' Di Jakarta, Harga Mulai Dari Sejutaan",clickbait,1,13
3147,"Viral di Medsos, Video Klip Pesona Indonesia Versi Netizen, Dijamin Auto-Ngakak!",clickbait,1,11
7253,"Pasang Status ""Single"", Inilah Saat Terakhir Kehidupan Novy Chardon",clickbait,1,9
4156,Apakah Pekerja Masih Dibutuhkan Pertambangan Australia Saat Otomatisasi Makin Marak?,clickbait,1,10
5739,Pengacara Ungkap Badan Intelijen Rusia Coba Rekrut Snowden,non-clickbait,0,8
512,"Massa di Palmerah Lempar Batu-Botol Kaca, Polisi Tembak Gas Air Mata",non-clickbait,0,11
6646,Bursa Transfer Liga 1: Barito Putera Datangkan 2 Mantan Pemainnya,non-clickbait,0,10
6391,"Soal Ambulans Bawa Batu Kerusuhan 22 Mei, Ini Kata Gerindra",clickbait,1,10
2090," ""Pencuri Mata"", Sebab Pemuda Kecanduan Game Online Alami Kebutaan",clickbait,1,9
7285,"Menilik Jembatan Barelang yang Diprakarsai BJ Habibie, Kini Jadi Ikon Kota Batam",clickbait,1,12
6435,9 Barang yang Perlu Ada dalam Mobil Pria,clickbait,1,8
7788,Pakar Ungkap Analisis Mengejutkan Soal Ekspresi Bebby Fey Saat Ibunda Serangan Jantung,clickbait,1,12
1483,"Ditawari Naik Gaji, Merry Masih Enggan Balik Kerja dengan Raffi Ahmad",non-clickbait,0,11
5827,"Permendag 29/2019 Bakal Direvisi, Label Halal Tak Cukup Hanya Rekomendasi",non-clickbait,0,10
2342,Kuasa Hukum Minta Pemanggilan Ketua Umum FPI sebagai Saksi Kasus Makar Dijadwal Ulang,non-clickbait,0,13
7125,"Bukan 35 Tahun, Sejumlah Formasi CPNS 2019 Bisa Dilamar Usia 40 Tahun, Usia Maksimal P3K/PPPK?",clickbait,1,15
8371,"Bos Marvel Studios Ternyata Hampir Resign Gara-Gara 'Black Panther' dan 'Captain Marvel', Kok Bisa?",clickbait,1,14
5235,"Ada Bukti, Arab Saudi: Iran Tidak Bisa Menyangkal",non-clickbait,0,8
3217,IHSG Dibuka Menguat Tipis ke 6.244   ,non-clickbait,0,6
2544,5 Pelatih dengan Bayaran Tertinggi di Dunia,clickbait,1,7
2329,"Perkuat Kompetensi Komputasi, Mikrotik-APJII Gelar Olimpiade Jaringan SMK",non-clickbait,0,8
984,"Mudah Beradaptasi, Ini Dia 5 Zodiak yang Sangat Menikmati Gaya Hidup Nomaden",clickbait,1,12
6818,Menlu Jerman Bakal Tetap Dukung Aktivis dan Pegacara Hong Kong,non-clickbait,0,10
8401,Nikita Mirzani Bongkar Identitas Cewek Misterius di Video Farhat yang Ejek Hotman Paris 'Bau Pesing',clickbait,1,15
